parties,score_moyen_50,record,secondes
1627,12.54,33,75.6
1627,12.54,33,75.7
1629,12.8,33,75.7
1630,13.08,33,75.8
1631,13.28,33,75.8
1632,13.0,33,75.9
1632,13.0,33,75.9
1633,13.3,33,76.0
1633,13.3,33,76.0
1633,13.3,33,76.1
1633,13.3,33,76.2
1634,13.72,33,76.2
1634,13.72,33,76.3
1636,13.26,33,76.3
1636,13.26,33,76.4
1639,13.64,33,76.4
1639,13.64,33,76.5
1639,13.64,33,76.5
1640,13.72,33,76.6
1640,13.72,33,76.6
1640,13.72,33,76.7
1640,13.72,33,76.7
1640,13.72,33,76.8
1640,13.72,33,76.8
1641,13.9,33,76.9
1642,13.74,33,76.9
1643,13.58,33,77.0
1643,13.58,33,77.0
1643,13.58,33,77.1
1643,13.58,33,77.1
1643,13.58,33,77.2
1643,13.58,33,77.2
1643,13.58,33,77.3
1643,13.58,33,77.3
1644,13.6,33,77.4
1645,13.48,33,77.4
1646,13.28,33,77.5
1647,13.4,33,77.6
1647,13.4,33,77.6
1648,13.38,33,77.7
1650,13.68,33,77.8
1651,13.74,33,77.8
1651,13.74,33,77.9
1651,13.74,33,78.0
1651,13.74,33,78.0
1651,13.74,33,78.1
1651,13.74,33,78.1
1651,13.74,33,78.2
1653,13.74,33,78.2
1654,14.02,33,78.3
1655,14.18,33,78.4
1655,14.18,33,78.4
1655,14.18,33,78.5
1656,14.08,33,78.5
1658,14.5,33,78.6
1658,14.5,33,78.6
1658,14.5,33,78.7
1658,14.5,33,78.7
1659,14.6,33,78.8
1661,14.84,33,78.8
1661,14.84,33,78.9
1661,14.84,33,79.0
1661,14.84,33,79.0
1661,14.84,33,79.1
1662,15.06,33,79.1
1663,15.3,33,79.2
1664,15.7,33,79.2
1664,15.7,33,79.3
1667,16.32,33,79.3
1668,16.16,33,79.4
1668,16.16,33,79.4
1668,16.16,33,79.5
1669,16.4,33,79.6
1669,16.4,33,79.6
1669,16.4,33,79.6
1670,16.22,33,79.7
1670,16.22,33,79.7
1671,16.68,33,79.8
1674,17.0,33,79.9
1674,17.0,33,79.9
1675,17.28,33,80.0
1675,17.28,33,80.0
1676,17.38,33,80.1
1676,17.38,33,80.1
1677,17.56,33,80.2
1677,17.56,33,80.2
1678,17.5,33,80.3
1678,17.5,33,80.3
1680,17.18,33,80.4
1680,17.18,33,80.4
1682,17.26,33,80.5
1682,17.26,33,80.5
1682,17.26,33,80.6
1683,17.4,33,80.6
1683,17.4,33,80.7
1683,17.4,33,80.7
1686,17.2,33,80.8
1686,17.2,33,80.8
1688,17.44,33,80.9
1689,17.84,33,80.9
1690,18.04,33,81.0
1690,18.04,33,81.1
1692,18.38,33,81.1
1694,19.18,33,81.2
1694,19.18,33,81.2
1694,19.18,33,81.3
1695,19.52,33,81.3
1697,19.32,33,81.4
1697,19.32,33,81.4
1697,19.32,33,81.5
1697,19.32,33,81.5
1698,19.16,33,81.6
1699,19.26,33,81.6
1700,19.78,36,81.7
1700,19.78,36,81.8
1700,19.78,36,81.8
1700,19.78,36,81.9
1700,19.78,36,81.9
1700,19.78,36,82.0
1701,19.86,36,82.0
1701,19.86,36,82.1
1701,19.86,36,82.1
1702,19.78,36,82.2
1702,19.78,36,82.2
1702,19.78,36,82.3
1704,19.94,36,82.3
1704,19.94,36,82.4
1704,19.94,36,82.4
1706,20.06,36,82.5
1707,20.0,36,82.5
1707,20.0,36,82.6
1707,20.0,36,82.7
1707,20.0,36,82.7
1709,20.18,36,82.8
1709,20.18,36,82.8
1709,20.18,36,82.9
1709,20.18,36,82.9
1709,20.18,36,83.0
1710,20.22,36,83.0
1710,20.22,36,83.1
1711,20.52,37,83.1
1712,20.26,37,83.2
1712,20.26,37,83.2
1713,20.18,37,83.3
1713,20.18,37,83.4
1714,19.74,37,83.4
1714,19.74,37,83.5
1714,19.74,37,83.5
1714,19.74,37,83.6
1714,19.74,37,83.6
1714,19.74,37,83.7
1714,19.74,37,83.7
1714,19.74,37,83.8
1714,19.74,37,83.8
1715,19.82,37,83.9
1715,19.82,37,83.9
