n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
775,24,256,10.67,12.0,0,corps,0,1.5783
776,20,212,10.60,10.2,0,corps,0,1.6784
777,14,164,11.71,7.6,0,corps,0,1.1530
778,31,395,12.74,15.1,0,corps,0,1.7485
779,19,224,11.79,9.8,0,corps,0,1.4058
780,27,322,11.93,13.3,0,corps,0,1.4715
781,13,175,13.46,7.1,0,corps,0,1.3180
782,15,149,9.93,8.0,0,corps,0,1.6847
783,32,332,10.38,15.6,0,corps,0,1.8227
784,40,534,13.35,19.1,0,corps,0,1.4990
785,40,481,12.03,19.1,0,corps,0,1.3243
786,18,176,9.78,9.3,0,corps,0,1.9434
787,25,314,12.56,12.4,0,corps,0,1.6162
788,14,144,10.29,7.6,0,corps,0,1.5752
789,37,470,12.70,17.8,0,corps,0,1.5338
790,17,204,12.00,8.9,0,corps,0,1.3563
791,20,212,10.60,10.2,0,corps,0,1.3926
792,22,284,12.91,11.1,0,corps,0,1.3635
793,19,201,10.58,9.8,0,corps,0,1.6930
794,20,210,10.50,10.2,0,corps,0,2.0161
795,12,139,11.58,6.7,0,corps,0,1.6152
796,22,279,12.68,11.1,0,corps,0,1.2581
797,22,234,10.64,11.1,0,corps,0,1.6174
798,21,245,11.67,10.7,0,corps,0,1.2879
799,39,402,10.31,18.7,0,corps,0,1.5329
800,26,334,12.85,12.9,0,corps,0,1.6553
801,18,216,12.00,9.3,0,corps,0,1.3431
802,39,407,10.44,18.7,0,corps,0,1.5679
803,9,79,8.78,5.3,0,corps,0,1.9437
804,34,353,10.38,16.4,0,corps,0,1.9075
805,30,345,11.50,14.7,0,corps,0,1.5620
806,28,300,10.71,13.8,0,corps,0,1.8926
807,23,260,11.30,11.6,0,corps,0,1.5434
808,25,289,11.56,12.4,0,corps,0,1.3383
809,29,311,10.72,14.2,0,corps,0,1.4962
810,25,268,10.72,12.4,0,corps,0,1.6192
811,22,255,11.59,11.1,0,corps,0,1.6566
812,22,227,10.32,11.1,0,corps,0,1.3463
813,23,251,10.91,11.6,0,corps,0,1.4610
814,16,196,12.25,8.4,0,corps,0,1.5327
815,13,160,12.31,7.1,0,corps,0,1.2625
816,30,339,11.30,14.7,0,corps,0,1.4338
817,15,157,10.47,8.0,0,corps,0,1.6446
818,44,598,13.59,20.9,0,corps,0,1.3707
819,24,318,13.25,12.0,0,corps,0,1.6876
820,23,289,12.57,11.6,0,corps,0,1.5698
821,14,153,10.93,7.6,0,corps,0,1.4038
822,21,243,11.57,10.7,0,corps,0,1.3580
823,28,326,11.64,13.8,0,corps,0,1.5686
824,25,271,10.84,12.4,0,corps,0,1.4845
825,21,234,11.14,10.7,0,corps,0,1.8265
826,15,144,9.60,8.0,0,corps,0,1.8950
827,17,217,12.76,8.9,0,corps,0,1.0960
828,29,317,10.93,14.2,0,corps,0,1.3058
829,19,191,10.05,9.8,0,corps,0,1.9029
830,19,246,12.95,9.8,0,corps,0,1.1500
831,29,300,10.34,14.2,0,corps,0,1.6129
832,22,236,10.73,11.1,0,corps,0,1.4961
833,10,98,9.80,5.8,0,corps,0,1.3612
834,26,307,11.81,12.9,0,corps,0,1.4806
835,29,362,12.48,14.2,0,corps,0,1.8112
836,27,358,13.26,13.3,0,corps,0,1.3195
837,27,332,12.30,13.3,0,corps,0,1.5433
838,14,164,11.71,7.6,0,corps,0,1.2420
839,16,179,11.19,8.4,0,corps,0,1.3716
840,28,345,12.32,13.8,0,corps,0,1.5475
841,25,277,11.08,12.4,0,corps,0,1.3128
842,21,174,8.29,10.7,0,corps,0,2.0163
843,29,310,10.69,14.2,0,corps,0,1.6394
844,17,184,10.82,8.9,0,corps,0,1.5730
845,34,339,9.97,16.4,0,corps,0,1.8552
846,18,216,12.00,9.3,0,corps,0,1.7270
847,20,223,11.15,10.2,0,corps,0,1.9210
848,40,501,12.53,19.1,0,corps,0,1.9550
849,29,406,14.00,14.2,0,corps,0,1.4578
850,22,204,9.27,11.1,0,corps,0,1.5252
851,11,105,9.55,6.2,0,corps,0,2.0501
852,23,219,9.52,11.6,0,corps,0,1.4522
853,11,120,10.91,6.2,0,corps,0,1.6664
854,10,137,13.70,5.8,0,corps,0,1.1628
855,7,92,13.14,4.4,0,corps,0,1.6284
856,15,150,10.00,8.0,0,corps,0,1.3712
857,30,372,12.40,14.7,0,corps,0,1.9196
858,34,411,12.09,16.4,0,corps,0,1.5419
859,14,131,9.36,7.6,0,corps,0,2.1260
860,38,440,11.58,18.2,0,corps,0,1.8568
861,25,281,11.24,12.4,0,corps,0,1.4670
862,38,455,11.97,18.2,0,corps,0,1.4019
863,21,172,8.19,10.7,0,corps,0,1.9343
864,12,118,9.83,6.7,0,corps,0,1.4164
865,28,260,9.29,13.8,0,corps,0,1.9538
866,22,219,9.95,11.1,0,corps,0,2.1041
867,25,230,9.20,12.4,0,corps,0,1.7305
868,31,399,12.87,15.1,0,corps,0,1.2871
869,21,282,13.43,10.7,0,corps,0,1.2108
870,30,346,11.53,14.7,0,corps,0,1.5677
871,31,344,11.10,15.1,0,corps,0,1.8356
872,23,233,10.13,11.6,0,corps,0,1.6010
873,21,196,9.33,10.7,0,corps,0,1.4820
874,13,158,12.15,7.1,0,corps,0,1.1664
875,26,277,10.65,12.9,0,corps,0,1.4554
876,18,265,14.72,9.3,0,corps,0,1.2879
877,24,278,11.58,12.0,0,corps,0,1.3353
878,17,259,15.24,8.9,0,corps,0,0.9964
879,28,320,11.43,13.8,0,corps,0,1.5996
880,27,314,11.63,13.3,0,corps,0,1.3204
881,10,133,13.30,5.8,0,corps,0,1.3233
882,19,236,12.42,9.8,0,corps,0,1.3837
883,18,180,10.00,9.3,0,corps,0,1.8183
884,12,124,10.33,6.7,0,corps,0,1.7081
885,28,342,12.21,13.8,0,corps,0,1.5878
886,27,308,11.41,13.3,0,corps,0,1.4853
887,22,228,10.36,11.1,0,corps,0,1.9388
888,41,525,12.80,19.6,0,corps,0,1.9564
889,30,350,11.67,14.7,0,corps,0,1.5285
890,15,166,11.07,8.0,0,corps,0,1.3501
891,34,373,10.97,16.4,0,corps,0,1.9375
892,30,320,10.67,14.7,0,corps,0,1.6101
893,11,116,10.55,6.2,0,corps,0,1.3715
894,31,391,12.61,15.1,0,corps,0,1.5967
895,9,104,11.56,5.3,0,corps,0,1.4901
896,26,310,11.92,12.9,0,corps,0,1.2019
897,19,253,13.32,9.8,0,corps,0,1.2628
898,15,137,9.13,8.0,0,corps,0,2.1787
899,24,286,11.92,12.0,0,corps,0,1.9622
900,16,165,10.31,8.4,0,corps,0,1.7777
901,23,250,10.87,11.6,0,corps,0,1.6606
902,29,319,11.00,14.2,0,corps,0,1.5520
903,32,355,11.09,15.6,0,corps,0,1.4427
904,25,264,10.56,12.4,0,corps,0,1.8813
905,21,191,9.10,10.7,0,corps,0,1.7905
906,11,148,13.45,6.2,0,corps,0,1.5317
907,19,219,11.53,9.8,0,corps,0,1.5459
908,27,358,13.26,13.3,0,corps,0,1.2632
909,12,119,9.92,6.7,0,corps,0,2.1165
910,19,244,12.84,9.8,0,corps,0,1.1967
911,23,249,10.83,11.6,0,corps,0,1.4697
912,18,219,12.17,9.3,0,corps,0,1.5030
913,13,150,11.54,7.1,0,corps,0,1.1620
914,18,241,13.39,9.3,0,corps,0,1.0638
915,32,411,12.84,15.6,0,corps,0,1.5920
916,15,152,10.13,8.0,0,corps,0,1.7116
917,21,213,10.14,10.7,0,corps,0,1.8879
918,37,397,10.73,17.8,0,corps,0,1.4529
919,20,224,11.20,10.2,0,corps,0,1.3383
920,25,268,10.72,12.4,0,corps,0,1.9643
921,16,201,12.56,8.4,0,corps,0,1.5310
922,12,115,9.58,6.7,0,corps,0,1.9022
923,20,195,9.75,10.2,0,corps,0,1.6155
924,27,325,12.04,13.3,0,corps,0,1.5555
925,22,234,10.64,11.1,0,corps,0,1.7031
926,27,328,12.15,13.3,0,corps,0,1.5000
927,28,321,11.46,13.8,0,corps,0,1.7878
928,27,346,12.81,13.3,0,corps,0,1.3598
929,31,367,11.84,15.1,0,corps,0,1.6961
930,14,198,14.14,7.6,0,corps,0,1.2653
931,25,283,11.32,12.4,0,corps,0,1.5785
932,18,194,10.78,9.3,0,corps,0,1.5007
933,20,253,12.65,10.2,0,corps,0,1.2816
934,32,356,11.12,15.6,0,corps,0,1.7498
935,21,228,10.86,10.7,0,corps,0,1.8029
936,20,222,11.10,10.2,0,corps,0,1.2941
937,34,379,11.15,16.4,0,corps,0,1.8957
938,10,82,8.20,5.8,0,corps,0,1.9975
939,28,330,11.79,13.8,0,corps,0,1.5078
940,20,207,10.35,10.2,0,corps,0,1.6221
941,27,339,12.56,13.3,0,corps,0,1.6575
942,26,288,11.08,12.9,0,corps,0,1.3978
943,35,366,10.46,16.9,0,corps,0,1.4297
944,8,95,11.88,4.9,0,corps,0,2.1086
945,19,170,8.95,9.8,0,corps,0,2.0804
946,21,210,10.00,10.7,0,corps,0,1.4880
