n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
237,2,137,68.50,2.2,0,corps,178.09735586873367,0.4851
238,2,364,182.00,2.2,0,corps,178.0103289493422,0.2156
239,2,268,134.00,2.2,0,corps,177.92334553253392,0.3246
240,2,386,193.00,2.2,0,corps,177.83640559656286,0.2219
241,1,821,821.00,1.8,0,famine_truncated,177.74950911969415,0.2387
242,2,120,60.00,2.2,0,corps,177.66265608020362,0.6028
243,0,445,445.00,1.3,0,famine_truncated,177.575846456378,0.1997
244,2,183,91.50,2.2,0,corps,177.48908022651491,0.4501
245,2,267,133.50,2.2,0,corps,177.4023573689228,0.5122
246,2,204,102.00,2.2,0,corps,177.3156778619209,0.4874
247,2,163,81.50,2.2,0,corps,177.22904168383937,0.3165
248,2,217,108.50,2.2,0,corps,177.14244881301917,0.4468
249,2,129,64.50,2.2,0,corps,177.0558992278121,0.4475
250,2,166,83.00,2.2,0,corps,176.9693929065807,0.4250
251,2,312,156.00,2.2,0,corps,176.88292982769846,0.5197
252,2,471,235.50,2.2,0,corps,176.79650996954953,0.3099
253,2,330,165.00,2.2,0,corps,176.71013331052902,0.2616
254,4,233,58.25,3.1,0,corps,176.62379982904278,0.5429
255,1,709,709.00,1.8,0,famine_truncated,176.53750950350735,0.2968
256,2,351,175.50,2.2,0,corps,176.45126231235017,0.3437
257,2,410,205.00,2.2,0,corps,176.36505823400952,0.2812
258,2,285,142.50,2.2,0,corps,176.27889724693432,0.4948
259,2,360,180.00,2.2,0,corps,176.1927793295843,0.3366
260,2,316,158.00,2.2,0,corps,176.10670446043002,0.3472
261,2,100,50.00,2.2,0,corps,176.02067261795273,0.4315
262,2,305,152.50,2.2,0,corps,175.93468378064455,0.3404
263,2,245,122.50,2.2,0,corps,175.84873792700816,0.2814
264,1,469,469.00,1.8,0,famine_truncated,175.76283503555717,0.2116
265,2,114,57.00,2.2,0,corps,175.6769750848158,0.4191
266,2,497,248.50,2.2,0,corps,175.59115805331913,0.1720
267,2,208,104.00,2.2,0,corps,175.50538391961285,0.3457
268,2,37,18.50,2.2,0,corps,175.41965266225347,0.9600
269,2,236,118.00,2.2,0,corps,175.33396425980814,0.3255
270,2,144,72.00,2.2,0,corps,175.24831869085475,0.5877
271,2,221,110.50,2.2,0,corps,175.16271593398193,0.2469
272,2,144,72.00,2.2,0,corps,175.077155967789,0.4423
273,2,111,55.50,2.2,0,corps,174.9916387708859,0.3634
274,2,157,78.50,2.2,0,corps,174.90616432189344,0.3446
275,3,114,38.00,2.7,0,corps,174.82073259944292,0.6888
276,2,96,48.00,2.2,0,corps,174.73534358217648,0.5010
277,3,100,33.33,2.7,0,corps,174.64999724874679,0.6722
278,2,123,61.50,2.2,0,corps,174.5646935778173,0.5299
279,2,232,116.00,2.2,0,corps,174.4794325480621,0.3913
280,2,286,143.00,2.2,0,corps,174.39421413816595,0.4536
281,2,17,8.50,2.2,0,corps,174.3090383268242,3.3609
282,2,217,108.50,2.2,0,corps,174.2239050927429,0.3285
283,2,140,70.00,2.2,0,corps,174.13881441463877,0.5211
284,3,392,130.67,2.7,0,corps,174.05376627123917,0.3094
285,0,445,445.00,1.3,0,famine_truncated,173.96876064128196,0.1676
286,3,151,50.33,2.7,0,corps,173.88379750351584,0.5599
287,2,322,161.00,2.2,0,corps,173.79887683669995,0.1980
288,2,125,62.50,2.2,0,corps,173.71399861960418,0.4130
289,2,337,168.50,2.2,0,corps,173.62916283100895,0.2812
290,2,159,79.50,2.2,0,corps,173.5443694497053,0.3644
291,2,345,172.50,2.2,0,corps,173.4596184544949,0.2575
292,2,203,101.50,2.2,0,corps,173.37490982418998,0.2749
